id,education,household,commute,type1,type2,type3,type4,type5,type6,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,price1,price2,price3,price4,price5,price6,range1,range2,range3,range4,range5,range6,acc1,acc2,acc3,acc4,acc5,acc6,speed1,speed2,speed3,speed4,speed5,speed6,pollution1,pollution2,pollution3,pollution4,pollution5,pollution6,size1,size2,size3,size4,size5,size6,space1,space2,space3,space4,space5,space6,cost1,cost2,cost3,cost4,cost5,cost6,station1,station2,station3,station4,station5,station6
4489,0,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,4.690508,4.690508,5.2423324,5.2423324,5.7941569,5.7941569,250,250,400,400,250,250,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.6,0.6,0.25,0.25,0.5,0.5,3,3,1,1,2,2,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0.3,0.3,0.7,0.7,1,1
4490,1,1,0,van,regcar,van,stwagon,van,truck,methanol,methanol,cng,cng,electric,electric,4.9198965,4.9198965,5.1435281,5.1435281,3.8017382,3.8017382,50,50,150,150,350,350,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,1,1,1,1,4,4,8,8,2,2,0,0,0.7,0.7,0.1,0.1
4491,0,1,0,truck,regcar,truck,van,truck,stwagon,cng,cng,electric,electric,gasoline,gasoline,0.8277367,0.8277367,0.96569282,0.96569282,1.241605,1.241605,75,75,300,300,350,350,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
4492,1,1,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,2.4599482,2.4599482,1.34179,1.34179,2.0126849,2.0126849,200,200,75,75,350,350,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,2,2,3,3,1,1,0.7,0.7,0.7,0.7,1,1,4,4,8,8,4,4,0,0,0.7,0.7,1,1
4493,1,0,0,sportcar,regcar,sportcar,truck,sportcar,sportuv,cng,cng,electric,electric,gasoline,gasoline,5.7941569,5.7941569,6.3459814,6.3459814,4.690508,4.690508,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,2,2,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
4494,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,3.5994428,3.5994428,4.0229067,4.0229067,4.4463705,4.4463705,125,125,300,300,250,250,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,4,4,6,6,8,8,0,0,0.3,0.3,0.7,0.7
4495,1,0,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,4.2920479,4.2920479,5.3019416,5.3019416,5.8068884,5.8068884,125,125,250,250,300,300,6,6,2.5,2.5,4,4,55,55,110,110,140,140,0,0,0.6,0.6,1,1,2,2,3,3,3,3,1,1,1,1,1,1,2,2,2,2,4,4,0,0,0.1,0.1,1,1
4496,0,0,0,truck,regcar,truck,van,truck,stwagon,methanol,methanol,cng,cng,electric,electric,6.3118352,6.3118352,7.0692554,7.0692554,8.0791491,8.0791491,75,75,250,250,400,400,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,0.7,0.7,1,1,8,8,4,4,6,6,0,0,0.1,0.1,0.3,0.3
4497,1,0,1,truck,regcar,truck,van,truck,stwagon,methanol,methanol,cng,cng,electric,electric,4.2490015,4.2490015,4.6962648,4.6962648,5.1435281,5.1435281,200,200,75,75,300,300,6,6,2.5,2.5,4,4,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,0.7,0.7,1,1,2,2,8,8,2,2,0,0,0.3,0.3,0.7,0.7
4498,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,2.6835799,2.6835799,3.3544749,3.3544749,3.5781065,3.5781065,75,75,400,400,250,250,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.75,0.75,0.25,0.25,2,2,3,3,1,1,1,1,1,1,1,1,8,8,2,2,4,4,0,0,0.3,0.3,1,1
4499,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.8177056,4.8177056,5.1388859,5.1388859,3.5329841,3.5329841,200,200,75,75,300,300,2.5,2.5,4,4,6,6,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0,0,0.1,0.1,0.3,0.3
4500,1,0,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.5787111,3.5787111,3.8343333,3.8343333,2.8118444,2.8118444,125,125,300,300,300,300,2.5,2.5,4,4,6,6,100,100,85,85,110,110,0,0,0.25,0.25,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,2,2,8,8,4,4,0,0,0.1,0.1,1,1
4501,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.2821543,3.2821543,3.7871011,3.7871011,4.0395745,4.0395745,75,75,300,300,350,350,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,3,3,1,1,2,2,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
4502,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,4.5107845,4.5107845,4.985604,4.985604,4.0359651,4.0359651,200,200,75,75,350,350,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,1,1,0.7,0.7,1,1,4,4,6,6,2,2,0,0,0.1,0.1,1,1
4503,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,2.9936324,2.9936324,3.1932079,3.1932079,2.1953304,2.1953304,200,200,75,75,300,300,2.5,2.5,4,4,6,6,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,1,1,2,2,0,0,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0,0,0.1,0.1,0.3,0.3
4504,0,1,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.4965252,4.4965252,4.8177056,4.8177056,5.1388859,5.1388859,125,125,300,300,250,250,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,1,1,0.7,0.7,1,1,4,4,8,8,2,2,0,0,0.1,0.1,0.3,0.3
4505,0,1,1,stwagon,regcar,stwagon,truck,stwagon,van,methanol,methanol,cng,cng,electric,electric,3.5787111,3.5787111,3.8343333,3.8343333,4.0899555,4.0899555,200,200,75,75,300,300,6,6,2.5,2.5,4,4,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,0.7,0.7,1,1,2,2,8,8,2,2,0,0,0.3,0.3,0.7,0.7
4506,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,2.7591223,2.7591223,1.6554734,1.6554734,1.9313856,1.9313856,200,200,300,300,350,350,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,1,1,2,2,3,3,0.7,0.7,1,1,1,1,8,8,8,8,2,2,0,0,0.1,0.1,1,1
4507,0,0,0,sportuv,regcar,sportuv,truck,sportuv,sportcar,cng,cng,electric,electric,gasoline,gasoline,3.586859,3.586859,4.1386835,4.1386835,4.4145957,4.4145957,250,250,400,400,250,250,2.5,2.5,4,4,6,6,140,140,85,85,95,95,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,8,8,2,2,4,4,0.3,0.3,0.7,0.7,1,1
4508,1,0,0,sportuv,regcar,sportuv,truck,sportuv,sportcar,cng,cng,electric,electric,gasoline,gasoline,3.8017382,3.8017382,4.2490015,4.2490015,4.6962648,4.6962648,300,300,250,250,300,300,2.5,2.5,4,4,6,6,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,1,1,2,2,3,3,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
4509,1,0,1,truck,van,truck,stwagon,truck,regcar,methanol,methanol,cng,cng,gasoline,gasoline,4.9893873,4.9893873,5.5881138,5.5881138,6.9851422,6.9851422,200,200,75,75,350,350,4,4,6,6,2.5,2.5,85,85,140,140,95,95,0,0,0.25,0.25,1,1,2,2,3,3,3,3,1,1,1,1,1,1,8,8,4,4,8,8,0,0,0.1,0.1,1,1
4510,1,0,0,stwagon,regcar,stwagon,truck,stwagon,van,methanol,methanol,cng,cng,electric,electric,1.1036489,1.1036489,1.241605,1.241605,1.3795612,1.3795612,200,200,75,75,300,300,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,3,3,1,1,2,2,1,1,0.7,0.7,1,1,4,4,2,2,4,4,0,0,0.7,0.7,0.1,0.1
4511,1,0,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,5.0815663,5.0815663,3.5994428,3.5994428,4.0229067,4.0229067,125,125,300,300,250,250,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,0.1,0.1
4512,0,1,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,6.2616864,6.2616864,7.1562131,7.1562131,7.8271081,7.8271081,300,300,250,250,300,300,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,2,2,3,3,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
4513,1,0,0,sportcar,regcar,sportcar,truck,sportcar,sportuv,cng,cng,electric,electric,gasoline,gasoline,8.3093399,8.3093399,5.9352428,5.9352428,6.6474719,6.6474719,300,300,250,250,300,300,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,2,2,0,0,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
4514,0,1,1,van,truck,van,regcar,van,stwagon,methanol,methanol,electric,electric,gasoline,gasoline,4.8177056,4.8177056,3.5329841,3.5329841,4.1753448,4.1753448,125,125,250,250,300,300,6,6,2.5,2.5,4,4,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,4,4,2,2,4,4,0,0,0.1,0.1,1,1
4515,1,0,0,truck,regcar,truck,van,truck,stwagon,methanol,methanol,cng,cng,electric,electric,3.5611457,3.5611457,3.7985554,3.7985554,2.6115068,2.6115068,50,50,150,150,350,350,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.1,0.1,0.4,0.4,3,3,1,1,2,2,0.7,0.7,0.7,0.7,1,1,1,1,6,6,8,8,0,0,0.7,0.7,0.1,0.1
4516,1,0,0,sportuv,sportcar,sportuv,regcar,sportuv,truck,methanol,methanol,electric,electric,gasoline,gasoline,4.8177056,4.8177056,3.5329841,3.5329841,4.1753448,4.1753448,125,125,250,250,300,300,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.6,0.6,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,8,8,6,6,8,8,0,0,0.3,0.3,1,1
4517,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,5.2423324,5.2423324,5.7941569,5.7941569,6.3459814,6.3459814,200,200,75,75,300,300,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.1,0.1,0.4,0.4,3,3,2,2,3,3,1,1,0.7,0.7,1,1,4,4,2,2,4,4,0,0,0.7,0.7,0.1,0.1
4518,1,0,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.7871011,3.7871011,4.0395745,4.0395745,3.2821543,3.2821543,200,200,75,75,350,350,4,4,6,6,2.5,2.5,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,2,2,0,0,1,1,1,1,1,1,1,1,4,4,4,4,8,8,0,0,0.1,0.1,1,1
4519,0,1,1,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,2.8489165,2.8489165,3.5611457,3.5611457,3.7985554,3.7985554,200,200,300,300,350,350,4,4,6,6,2.5,2.5,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,1,1,1,1,1,1,2,2,4,4,6,6,0,0,0.3,0.3,1,1
4520,1,0,1,van,stwagon,van,truck,van,regcar,methanol,methanol,cng,cng,gasoline,gasoline,1.4889054,1.4889054,1.7370563,1.7370563,2.481509,2.481509,75,75,250,250,250,250,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.1,0.1,0.75,0.75,3,3,2,2,3,3,1,1,1,1,1,1,8,8,8,8,4,4,0,0,0.1,0.1,1,1
4521,1,1,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,1.7673139,1.7673139,1.7673139,1.7673139,2.2722607,2.2722607,75,75,250,250,400,400,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,1,1,0.7,0.7,1,1,1,1,2,2,2,2,4,4,0,0,0.3,0.3,0.7,0.7
4522,0,0,0,van,regcar,van,stwagon,van,truck,cng,cng,electric,electric,gasoline,gasoline,10.277772,10.277772,11.241313,11.241313,8.0295093,8.0295093,75,75,300,300,350,350,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,4,4,6,6,8,8,0.3,0.3,0.7,0.7,1,1
4523,1,0,0,sportuv,regcar,sportuv,truck,sportuv,sportcar,cng,cng,electric,electric,gasoline,gasoline,2.7772075,2.7772075,3.2821543,3.2821543,3.7871011,3.7871011,75,75,300,300,350,350,4,4,6,6,2.5,2.5,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,2,2,3,3,1,1,1,1,1,1,1,1,4,4,6,6,8,8,0.3,0.3,0.7,0.7,1,1
4524,1,0,0,sportuv,regcar,sportuv,truck,sportuv,sportcar,cng,cng,electric,electric,gasoline,gasoline,4.8568222,4.8568222,5.3680666,5.3680666,5.879311,5.879311,300,300,250,250,300,300,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,1,1,2,2,3,3,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0.3,0.3,0.7,0.7,1,1
4525,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,2.0197873,2.0197873,2.5247341,2.5247341,1.5148404,1.5148404,125,125,250,250,300,300,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,1,1,2,2,0.7,0.7,1,1,1,1,1,1,4,4,6,6,0,0,0.3,0.3,1,1
4526,1,0,0,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,5.5907915,5.5907915,6.2616864,6.2616864,7.8271081,7.8271081,200,200,75,75,350,350,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,0.7,0.7,0.7,0.7,1,1,1,1,8,8,4,4,0,0,0.7,0.7,1,1
4527,1,1,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,4.3455777,4.3455777,2.8118444,2.8118444,3.3230888,3.3230888,200,200,75,75,300,300,6,6,2.5,2.5,4,4,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,0.7,0.7,1,1,4,4,8,8,2,2,0,0,0.3,0.3,0.7,0.7
4528,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.5329841,3.5329841,4.1753448,4.1753448,4.8177056,4.8177056,75,75,300,300,350,350,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,2,2,3,3,1,1,0.7,0.7,1,1,1,1,6,6,8,8,2,2,0.3,0.3,0.7,0.7,1,1
4529,0,0,0,van,stwagon,van,truck,van,regcar,methanol,methanol,cng,cng,gasoline,gasoline,3.8541644,3.8541644,4.1753448,4.1753448,5.1388859,5.1388859,125,125,300,300,300,300,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,4,4,8,8,4,4,0,0,0.1,0.1,1,1
4530,1,0,0,truck,regcar,truck,van,truck,stwagon,methanol,methanol,cng,cng,electric,electric,4.4965252,4.4965252,4.8177056,4.8177056,5.1388859,5.1388859,200,200,75,75,300,300,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,1,1,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,0.1,0.1
4531,1,0,1,truck,stwagon,truck,regcar,truck,van,methanol,methanol,electric,electric,gasoline,gasoline,10.277772,10.277772,8.0295093,8.0295093,8.9930504,8.9930504,125,125,250,250,300,300,6,6,2.5,2.5,4,4,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,6,6,2,2,4,4,0,0,0.1,0.1,1,1
4532,0,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,6.4519234,6.4519234,7.444527,7.444527,7.9408288,7.9408288,300,300,250,250,300,300,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
4533,0,0,1,sportuv,truck,sportuv,sportcar,sportuv,regcar,methanol,methanol,cng,cng,gasoline,gasoline,4.2920479,4.2920479,2.7772075,2.7772075,3.7871011,3.7871011,200,200,75,75,350,350,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,3,3,1,1,2,2,1,1,0.7,0.7,1,1,8,8,6,6,2,2,0,0,0.1,0.1,1,1
4534,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,3.1759789,3.1759789,3.3877109,3.3877109,2.3290512,2.3290512,300,300,250,250,300,300,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,3,3,3,3,2,2,1,1,1,1,1,1,6,6,8,8,2,2,0.1,0.1,0.3,0.3,1,1
4535,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,0.96354111,0.96354111,1.4453117,1.4453117,1.6059019,1.6059019,50,50,350,350,400,400,6,6,2.5,2.5,4,4,85,85,85,85,95,95,0,0,0.6,0.6,1,1,2,2,3,3,3,3,0.7,0.7,1,1,1,1,4,4,8,8,2,2,0,0,0.3,0.3,1,1
4536,1,0,1,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,6.6218936,6.6218936,4.690508,4.690508,5.2423324,5.2423324,75,75,250,250,400,400,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.6,0.6,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,1,1,2,2,4,4,0,0,0.3,0.3,0.7,0.7
4537,0,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,1.7673139,1.7673139,1.7673139,1.7673139,2.2722607,2.2722607,125,125,300,300,250,250,6,6,2.5,2.5,4,4,65,65,110,110,140,140,0,0,0.1,0.1,0.4,0.4,3,3,1,1,2,2,0.7,0.7,1,1,1,1,2,2,4,4,6,6,0,0,0.7,0.7,0.1,0.1
4538,1,0,0,truck,van,truck,stwagon,truck,regcar,methanol,methanol,cng,cng,gasoline,gasoline,3.2118037,3.2118037,3.2118037,3.2118037,2.2482626,2.2482626,75,75,250,250,250,250,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.4,0.4,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,4,4,8,8,4,4,0,0,0.1,0.1,1,1
4539,1,1,1,truck,stwagon,truck,regcar,truck,van,methanol,methanol,electric,electric,gasoline,gasoline,3.3109468,3.3109468,4.1386835,4.1386835,4.4145957,4.4145957,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,4,4,4,4,6,6,0,0,0.3,0.3,1,1
4540,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,5.2423324,5.2423324,6.3459814,6.3459814,4.690508,4.690508,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0,0,0.3,0.3,1,1
4541,1,1,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,4.0395745,4.0395745,2.7772075,2.7772075,3.2821543,3.2821543,300,300,250,250,300,300,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,4,4,6,6,8,8,0.7,0.7,0.1,0.1,1,1
4542,1,0,0,van,regcar,van,stwagon,van,truck,methanol,methanol,cng,cng,electric,electric,4.5107845,4.5107845,4.985604,4.985604,5.4604234,5.4604234,125,125,300,300,250,250,2.5,2.5,4,4,6,6,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,3,3,3,3,2,2,0.7,0.7,0.7,0.7,1,1,2,2,2,2,4,4,0,0,0.7,0.7,0.1,0.1
4543,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,4.690508,4.690508,3.586859,3.586859,4.1386835,4.1386835,200,200,300,300,350,350,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,3,3,2,2,3,3,0.7,0.7,1,1,1,1,2,2,8,8,2,2,0,0,0.1,0.1,1,1
4544,1,1,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,2.8489165,2.8489165,3.5611457,3.5611457,3.7985554,3.7985554,200,200,300,300,350,350,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,1,1,8,8,2,2,0,0,0.1,0.1,1,1
4545,1,0,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,5.9556216,5.9556216,6.4519234,6.4519234,7.9408288,7.9408288,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,8,8,6,6,2,2,0,0,0.3,0.3,1,1
4546,0,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,8.8291915,8.8291915,6.8978058,6.8978058,7.7255425,7.7255425,200,200,300,300,350,350,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.4,0.4,0.75,0.75,2,2,3,3,3,3,0.7,0.7,1,1,1,1,8,8,8,8,2,2,0,0,0.1,0.1,1,1
4547,0,0,1,van,stwagon,van,truck,van,regcar,methanol,methanol,cng,cng,gasoline,gasoline,7.0659681,7.0659681,7.3871485,7.3871485,6.102427,6.102427,125,125,300,300,300,300,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,3,3,2,2,3,3,0.7,0.7,1,1,1,1,8,8,8,8,4,4,0,0,0.1,0.1,1,1
4548,1,0,0,regcar,truck,regcar,van,regcar,stwagon,cng,cng,electric,electric,gasoline,gasoline,4.1386835,4.1386835,4.4145957,4.4145957,3.0350346,3.0350346,75,75,300,300,350,350,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,3,3,3,3,2,2,1,1,1,1,1,1,2,2,4,4,6,6,0.1,0.1,0.3,0.3,1,1
4549,1,0,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,5.3671598,5.3671598,3.8017382,3.8017382,4.2490015,4.2490015,125,125,300,300,250,250,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.25,0.25,0.6,0.6,2,2,3,3,3,3,0.7,0.7,1,1,1,1,1,1,4,4,6,6,0,0,0.7,0.7,0.1,0.1
4550,1,0,0,sportcar,truck,sportcar,sportuv,sportcar,regcar,methanol,methanol,cng,cng,gasoline,gasoline,6.0593618,6.0593618,4.2920479,4.2920479,5.3019416,5.3019416,75,75,250,250,250,250,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.1,0.1,0.75,0.75,2,2,0,0,1,1,0.7,0.7,1,1,1,1,1,1,6,6,2,2,0,0,0.7,0.7,1,1
4551,1,0,0,regcar,stwagon,regcar,truck,regcar,van,methanol,methanol,electric,electric,gasoline,gasoline,5.4600663,5.4600663,4.1753448,4.1753448,4.8177056,4.8177056,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,2,2,6,6,8,8,0,0,0.3,0.3,1,1
4552,1,1,0,regcar,truck,regcar,van,regcar,stwagon,methanol,methanol,cng,cng,electric,electric,0.96354111,0.96354111,1.1241313,1.1241313,1.4453117,1.4453117,200,200,75,75,300,300,4,4,6,6,2.5,2.5,65,65,110,110,140,140,0,0,0.6,0.6,0.25,0.25,2,2,3,3,1,1,1,1,0.7,0.7,1,1,1,1,2,2,4,4,0,0,0.7,0.7,0.1,0.1
4553,0,1,0,van,regcar,van,stwagon,van,truck,cng,cng,electric,electric,gasoline,gasoline,1.7673139,1.7673139,2.2722607,2.2722607,2.5247341,2.5247341,75,75,300,300,350,350,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,3,3,3,3,2,2,0.7,0.7,1,1,1,1,8,8,2,2,4,4,0.7,0.7,0.1,0.1,1,1
4554,0,1,1,regcar,van,regcar,stwagon,regcar,truck,methanol,methanol,cng,cng,gasoline,gasoline,3.8541644,3.8541644,4.1753448,4.1753448,5.1388859,5.1388859,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,3,3,2,2,3,3,1,1,1,1,1,1,8,8,6,6,2,2,0,0,0.3,0.3,1,1
